ccode,Country,year,leadername,business,econ_finance,rgdpe,lnrgdpe,growth,cpg_sw2014,war,law,militarycareer,nato,business_add_close,econ_finance_close,business_nostate,business_exclude_lowlevel,rgdpo,expenditures_total,expenditures_total_million,expenditures_2014,nondefspend,nondefspend_ch,defspend_usa,defspend_ch_usa,diff_us,polconiii,polityfrompolity,polcon_abvmean,polcon_blwmean,cpg_mf,mids_per_yr,business_econ_finance,econ_finance_nobiz,def.exp,def.delta
2,USA,1984,Ronald Reagan,0,0,7556971.5,15.83798122,8.14503479,2,0,0,0,1,0,0,0,0,7580414,1.51536E+12,1515357,1645176.5,1117795.5,0.478980511,527381,3.863818169,0,0.411505371,10,0,1,2,8,0,0,603216.6691,5.181277864
2,USA,1985,Ronald Reagan,0,0,7884135,15.88036346,4.329288006,2,0,0,0,1,0,0,0,0,7860198.5,1.59003E+12,1590028,1726244.5,1158241.5,3.618371964,568003,7.702590942,0,0.406172425,10,0,1,2,6,0,0,646659.3389,7.201835095
2,USA,1986,Ronald Reagan,0,0,8144059.5,15.91279888,3.296804428,2,0,0,0,1,0,0,0,0,8117222,1.66413E+12,1664129,1806693.75,1199505.75,3.562663794,607188,6.898731232,0,0.406172425,10,0,1,2,5,0,0,689402.9112,6.609905676
2,USA,1987,Ronald Reagan,0,0,8399763,15.94371414,3.13975811,2,0,0,0,1,0,0,0,0,8401659,1.6973E+12,1697300,1842706.5,1242730.5,3.603546619,599976,-1.187770486,0,0.40648976,10,0,1,2,5,0,0,683746.3895,-0.820495774
2,USA,1988,Ronald Reagan,0,0,8748274,15.98436737,4.149055481,2,0,0,0,1,0,0,0,0,8747260,1.73229E+12,1732287,1880690.75,1293959.75,4.122313499,586731,-2.207588196,0,0.40648976,10,0,1,2,4,0,0,669443.0486,-2.091907337
2,USA,1989,Bush,1,0,9065519,16.01998901,3.62637043,2,0,0,0,1,1,0,1,1,9055775,1.78636E+12,1786358,1939394,1358689,5.002416134,580705,-1.027046442,0,0.407930493,10,0,1,2,3,1,0,663787.5204,-0.844810944
2,USA,1990,Bush,1,0,9203227,16.0350647,1.519036293,2,0,0,0,1,1,0,1,1,9203558,1.83559E+12,1835590,1992843.625,1438101.625,5.844797611,554742,-4.470944881,0,0.407930493,10,0,1,2,2,1,0,636176.1255,-4.159673699
2,USA,1991,Bush,1,0,9191710,16.03381348,-0.125139952,2,1,0,0,1,1,0,1,1,9171585,1.86839E+12,1868389,2028452.5,1541231.5,7.17125082,487221,-12.17160416,0,0.410103351,10,0,1,2,3,1,0,561979.0121,-11.66298301
2,USA,1992,Bush,1,0,9530917,16.07005119,3.690361977,2,0,0,0,1,1,0,1,1,9509170,1.88105E+12,1881052,2042200.375,1527378.375,-0.898834825,514822,5.664985657,0,0.410103351,10,0,1,2,3,1,0,592212.3403,5.379796679
2,USA,1993,William Clinton,0,0,9827602,16.1007061,3.112864494,2.94520545,0,1,0,1,0,0,0,0,9786068,1.87945E+12,1879447,2040457.875,1552693.875,1.657447815,487764,-5.255797386,0,0.392316669,10,0,1,2.94520545,4,0,0,560519.2372,-5.351645177
2,USA,1994,William Clinton,0,0,10262589,16.14401627,4.426181316,3,0,1,0,1,0,0,0,0,10205495,1.88983E+12,1889833,2051733.625,1591661.625,2.509686708,460072,-5.677335739,0,0.392316669,10,0,1,3,5,0,0,531381.2719,-5.198388101
2,USA,1995,William Clinton,0,0,10550124,16.17164803,2.801775932,3,0,1,0,1,0,0,0,0,10501270,1.89545E+12,1895454,2057836.125,1624616.125,2.070446253,433220,-5.836477757,0,0.397639871,10,0,1,3,4,0,0,496360.3107,-6.590552401
2,USA,1996,William Clinton,0,0,10988194,16.21233177,4.152274132,3,0,1,0,1,0,0,0,0,10926444,1.90447E+12,1904474,2067628.875,1657972.875,2.053208113,409656,-5.439268589,0,0.397639871,10,0,1,3,6,0,0,469361.0498,-5.439447986
2,USA,1997,William Clinton,0,0,11538199,16.26117325,5.005419254,3,0,1,0,1,0,0,0,0,11437019,1.93925E+12,1939246,2105379.75,1697842.75,2.40473628,407537,-0.517263293,0,0.399044454,10,0,1,3,5,0,0,466933.0017,-0.517309235
2,USA,1998,William Clinton,0,0,12132393,16.31138992,5.149793625,3,0,1,0,1,0,0,0,0,11956923,1.97618E+12,1976177,2145474.75,1747142.75,2.903684616,398332,-2.258690596,0,0.399044454,10,0,1,3,6,0,0,456389.5488,-2.25802264
2,USA,1999,William Clinton,0,0,12720219,16.35870361,4.845094681,3,1,1,0,1,0,0,0,0,12510232,2.03042E+12,2030420,2204364.5,1805050.5,3.314425707,399314,0.246528015,0,0.399044454,10,0,1,3,5,0,0,457512.651,0.24608411
2,USA,2000,William Clinton,0,0,13222419,16.3974247,3.948044777,3,0,1,0,1,0,0,0,0,13031820,2.06166E+12,2061655,2238275.5,1823507.5,1.022519827,414768,3.870137215,0,0.398317158,10,0,1,3,6,0,0,475217.4376,3.86979171
2,USA,2001,G.W. Bush,1,0,13355489,16.40743828,1.006400585,2.05479455,1,0,0,1,1,0,1,1,13127311,2.1346E+12,2134599,2317468.5,1899333.5,4.158249855,418135,0.811779141,0,0.404225826,10,0,1,2.05479455,4,1,0,479076.9874,0.812165015
2,USA,2002,G.W. Bush,1,0,13591523,16.42495728,1.76731348,2,0,0,0,1,1,0,1,1,13309916,2.21716E+12,2217159,2407101.5,1937615.5,2.015549183,469486,12.28096199,0,0.40026623,10,0,1,2,4,1,0,537911.9297,12.28089511
2,USA,2003,G.W. Bush,1,0,13961596,16.45182037,2.72282362,2,1,0,0,1,1,0,1,1,13679334,2.25705E+12,2257046,2450405.5,1916054.5,-1.112759471,534351,13.81617355,0,0.407451749,10,0,1,2,6,1,0,612232.6117,13.81651492
2,USA,2004,G.W. Bush,1,0,14499944,16.48965454,3.855919838,2,0,0,0,1,1,0,1,1,14204685,2.29198E+12,2291981,2488333.25,1905933.25,-0.528233945,582400,8.99202919,0,0.407451749,10,0,1,2,4,1,0,667284.6392,8.992011592
2,USA,2005,G.W. Bush,1,0,14958727,16.52080536,3.164029121,2,0,NA,NA,1,1,0,1,1,14683344,2.31031E+12,2310314,2508237,1898061,-0.413039118,610176,4.769230843,0,0.404833168,10,0,1,2,3,1,0,698019.0392,4.605890542
2,USA,2006,G.W. Bush,1,0,15353601,16.54685974,2.639758587,2,0,NA,NA,1,1,0,1,1,15083465,2.33576E+12,2335755,2535857.5,1916204.5,0.955896556,619653,1.553158402,0,0.404833168,10,0,1,2,0,1,0,708077.3035,1.440972761
2,USA,2007,G.W. Bush,1,0,15605977,16.56316376,1.643753052,2,0,NA,NA,1,1,0,1,1,15359941,2.36836E+12,2368361,2571256.75,1935335.75,0.99839294,635921,2.625340223,0,0.390698642,10,0,1,2,2,1,0,726971.529,2.668384568
2,USA,2008,G.W. Bush,1,0,15357469,16.54711342,-1.592391729,2,0,NA,NA,1,1,0,1,1,15305872,2.42835E+12,2428353,2636388.25,1953421.25,0.934489012,682967,7.398088932,0,0.390698642,10,0,1,2,4,1,0,779854.1231,7.274369358
2,USA,2009,Obama,0,0,15005201,16.52390671,-2.293789387,2.94520545,0,NA,NA,1,0,0,0,0,14844276,2.51932E+12,2519320,2735148.25,1997401.25,2.251434565,737747,8.020885468,0,0.398536116,10,0,1,2.94520545,2,0,0,841220.4729,7.868952411
2,USA,2010,Obama,0,0,15368666,16.54784203,2.422261238,3,0,NA,NA,1,0,0,0,0,15250698,2.52E+12,2522209,2738284.75,1980292.75,-0.856537938,757992,2.744165659,0,0.398536116,10,0,1,3,3,0,0,865268.0248,2.858650338
2,USA,2011,Obama,0,0,15590957,16.56220245,1.446390152,3,0,NA,NA,1,0,0,0,0,15517930,2.45528E+12,2455279,2665621,1916975,-3.197393417,748646,-1.232994556,0,0.411618084,10,0,1,3,NA,0,0,855022.3135,-1.184108401
2,USA,2012,Obama,0,0,15976742,16.58664513,2.474415302,3,0,NA,NA,1,0,0,0,0,15899255,2.4337E+12,2433696,2642189,1936107,0.998030722,706082,-5.685464382,0,0.411618084,10,0,1,3,NA,0,0,807530.2671,-5.554480344
2,USA,2013,Obama,0,0,16274530,16.60511208,1.863884926,3,0,NA,NA,1,0,0,0,0,16183547,2.37613E+12,2376128,2579689.25,1929608.25,-0.335660696,650081,-7.931231976,0,0.407423645,10,0,1,3,NA,0,0,745415.9753,-7.691884056
2,USA,2014,Obama,0,0,16704698,16.63120079,2.643191814,3,0,NA,NA,1,0,0,0,0,16598099,2.35896E+12,2358956,2561046,1951132,1.115446568,609914,-6.178768635,0,0.407423645,10,0,1,3,NA,0,0,699563.842,-6.151214196
20,Canada,1949,St. Laurent,0,0,NA,NA,NA,3,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,130994,NA,NA,0.379436374,10,0,1,3,0,0,0,NA,NA
20,Canada,1950,St. Laurent,0,0,155354.9063,11.95346737,NA,3,1,1,0,1,0,0,0,0,155053.0156,NA,NA,NA,NA,NA,140780,7.470571041,NA,0.294340461,10,0,1,3,2,0,0,3808.656209,NA
20,Canada,1951,St. Laurent,0,0,161108.3281,11.98983192,3.703403473,3,1,1,0,1,0,0,0,0,160306.9688,NA,NA,NA,NA,NA,301216,113.9622116,-11.34690094,0.282356441,10,0,1,3,2,0,0,7718.028417,102.6443972
20,Canada,1952,St. Laurent,0,0,176113.2344,12.07888222,9.313547134,3,1,1,0,1,0,0,0,0,174147.8594,NA,NA,NA,NA,NA,424311,40.86602402,19.85915756,0.268897623,10,0,1,3,2,0,0,12404.68112,60.72344453
20,Canada,1953,St. Laurent,0,0,185097.7031,12.12863922,5.101525784,3,1,1,0,1,0,0,0,0,182327,NA,NA,NA,NA,NA,436863,2.958207607,11.7968483,0.258374542,10,0,1,3,2,0,0,14234.4125,14.75032982
20,Canada,1954,St. Laurent,0,0,183666.6719,12.12087822,-0.773119926,3,0,1,0,1,0,0,0,0,181436.9219,NA,NA,NA,NA,NA,376933,-13.71825981,6.745362282,0.292717814,10,0,1,3,0,0,0,13242.47672,-6.968575477
20,Canada,1955,St. Laurent,0,0,201421.4063,12.21315479,9.666824341,3,0,1,0,1,0,0,0,0,197522.1563,NA,NA,NA,NA,NA,356801,-5.341002464,4.369863033,0.30699414,10,0,1,3,0,0,0,13113.30048,-0.975468905
20,Canada,1956,St. Laurent,0,0,218993.7344,12.29679871,8.724164963,3,0,1,0,1,0,0,0,0,213976.0625,NA,NA,NA,NA,NA,361469,1.30829227,0.742812753,0.312713414,10,0,1,3,0,0,0,13382.84945,2.05553872
20,Canada,1957,Diefenbaker,0,0,222882.5469,12.31440067,1.775765419,2.471232891,0,1,0,1,0,0,0,0,219338.9375,NA,NA,NA,NA,NA,371783,2.853356838,-7.346826553,0.344268441,10,0,1,2.471232891,0,0,0,12780.6939,-4.499456896
20,Canada,1958,Diefenbaker,0,0,226730.5781,12.33151817,1.726484299,1.246575356,0,1,0,1,0,0,0,0,224430.2188,NA,NA,NA,NA,NA,369578,-0.593087912,-6.265836716,0.511487424,10,1,0,1.246575356,0,0,0,11904.40699,-6.856332837
20,Canada,1959,Diefenbaker,0,0,237210.625,12.37670326,4.622244835,1,0,1,0,1,0,0,0,0,233373.5625,NA,NA,NA,NA,NA,372166,0.700258136,-7.143773079,0.379179984,10,0,1,1,0,0,0,11137.71089,-6.440439275
20,Canada,1960,Diefenbaker,0,0,244683.7031,12.40772152,3.1504035,1,0,1,0,1,0,0,0,0,241590.7656,73984188238,73984,80322.15625,68296.15625,NA,363006,-2.461267233,0.249525547,0.355394006,10,0,1,1,0,0,0,10891.27265,-2.212647123
20,Canada,1961,Diefenbaker,0,0,253414.6094,12.4427824,3.56824398,1,0,1,0,1,0,0,0,0,251553.4844,83676352793,83676,90844.46094,78569.46094,15.04228783,378361,4.229957581,-2.159443617,0.352811784,10,0,1,1,0,0,0,11116.62941,2.069149896
20,Canada,1962,Diefenbaker,0,0,269333.7813,12.50370693,6.281864643,1.394520521,0,1,0,1,0,0,0,0,267744.75,87041022571,87041,94497.74219,81748.74219,4.046459198,409976,8.355776787,-4.494269371,0.332689703,10,0,1,1.394520521,0,0,0,11546.22348,3.86442738
20,Canada,1963,Pearson,0,0,282649.3438,12.5519619,4.943883419,2.69315052,0,0,0,1,1,0,0,0,281895.9063,89191055787,89191,96831.92969,84652.92969,3.552577496,404393,-1.361787081,-3.109151602,0.447059035,10,1,0,2.69315052,1,0,0,11029.54381,-4.474880144
20,Canada,1964,Pearson,0,0,302435.8438,12.61962414,7.000374794,3,0,0,0,1,1,0,0,0,301746.5938,94138165282,94138,102202.7344,89884.73438,6.180299759,390911,-3.33388567,4.475194454,0.457005829,10,1,0,3,0,0,0,11155.11968,1.138540911
20,Canada,1965,Pearson,0,0,323098.5313,12.68571281,6.83208704,3,0,0,0,1,1,0,0,0,320746.0313,98796840938,98796,107259.7813,95844.78125,6.630766392,389105,-0.461997747,-6.868738174,0.455388606,10,1,0,3,0,0,0,10337.54156,-7.329173896
20,Canada,1966,Pearson,0,0,344452.875,12.74971294,6.609237194,3,0,0,0,1,1,0,0,0,342224.625,1.07556E+11,107556,116770.2422,105496.2422,10.06988716,463423,19.09972954,-20.33494568,0.440018505,10,1,0,3,0,0,0,10210.20997,-1.23173958
20,Canada,1967,Pearson,0,0,354289.25,12.77786922,2.85564661,3,0,0,0,1,1,0,0,0,352053.4375,1.17052E+11,117052,127079.7578,115092.7578,9.096547127,535141,15.47570992,-9.151424408,0.441870123,10,1,0,3,0,0,0,10855.53935,6.320431995
20,Canada,1968,Trudeau,0,0,370608.2813,12.82290077,4.606127739,3,0,1,0,1,0,0,0,0,370947.1563,1.24718E+11,124718,135402.5,123758.5,7.529355049,549446,2.673127174,-5.534560204,0.433333427,10,0,1,3,0,0,0,10545.15104,-2.859261966
20,Canada,1969,Trudeau,0,0,389622.0313,12.87293243,5.130422115,3,0,1,0,1,0,0,0,0,390457.75,1.29989E+11,129989,141125.0625,130159.0625,5.171816349,525814,-4.301059723,-1.521681786,0.424978763,10,0,1,3,0,0,0,9931.342248,-5.820768153
20,Canada,1970,Trudeau,0,0,398512.625,12.89549446,2.281856537,3,0,1,0,1,0,0,0,0,401553.4688,1.43681E+11,143681,155990.0469,145002.0469,11.40372753,486804,-7.418973446,7.61959362,0.420551717,10,0,1,3,0,0,0,9950.683072,0.194745312
20,Canada,1971,Trudeau,0,0,418952.375,12.94551277,5.129003525,3,0,1,0,1,0,0,0,0,423456.125,1.48066E+11,148066,160750.7031,149394.7031,3.029375315,437787,-10.0691452,13.41825294,0.410894454,10,0,1,3,0,0,0,10284.05349,3.350226423
20,Canada,1972,Trudeau,0,0,444021.375,13.00362778,5.983734131,3,0,1,0,1,0,0,0,0,447146.3438,1.52697E+11,152697,165778.4375,154355.4375,3.320555687,439498,0.390829325,0.199167132,0.385940522,10,0,1,3,0,0,0,10345.19448,0.594522341
20,Canada,1973,Trudeau,0,0,482286.2188,13.08629322,8.617794037,3,0,1,0,1,0,0,0,0,480053.5625,1.59876E+11,159875,173571.375,162226.375,5.099229336,417593,-4.984095573,4.301262856,0.400220007,10,0,1,3,0,0,0,10274.27716,-0.685509755
20,Canada,1974,Trudeau,0,0,510333.4375,13.1428194,5.815470219,3,0,1,0,1,0,0,0,0,493423.7813,1.70035E+11,170035,184601.7813,172703.7813,6.458509922,412319,-1.262952209,6.137346268,0.403645277,10,0,1,3,0,0,0,10775.22655,4.875762845
20,Canada,1975,Trudeau,0,0,514823.8438,13.15157986,0.879895687,3,0,1,0,1,0,0,0,0,498721.8125,1.81418E+11,181417,196958.8594,184315.8594,6.723696709,388786,-5.707474232,11.96903038,0.382376254,10,0,1,3,0,0,0,11449.79035,6.260321252
20,Canada,1976,Trudeau,0,0,547177.5625,13.21252823,6.284427643,3,0,1,0,1,0,0,0,0,528172.6875,1.84906E+11,184906,200746.7656,187909.7656,1.949862719,378559,-2.630496025,4.164941788,0.377376258,10,0,1,3,0,0,0,11625.32575,1.533088314
20,Canada,1977,Trudeau,0,0,559669.75,13.2351017,2.283024788,3,0,1,0,1,0,0,0,0,547118,1.93552E+11,193552,210133.4531,196703.4531,4.679739475,394217,4.136211395,0.483247757,0.370355755,10,0,1,3,0,0,0,12162.62989,4.621841616
20,Canada,1978,Trudeau,0,0,576510.875,13.26474953,3.00911665,3,0,1,0,1,0,0,0,0,569958.3125,1.96968E+11,196968,213842.1094,199851.1094,1.600203872,396408,0.555785239,3.62142992,0.375040799,10,0,1,3,0,0,0,12670.88877,4.17885676
20,Canada,1979,Clark,0,0,606896.625,13.31611347,5.270624161,2.424657345,0,0,0,1,0,0,0,0,593575.3125,1.99038E+11,199037,216088.3594,202542.3594,1.346627474,398769,0.595598459,-3.7762146,0.412531018,10,0,1,2.424657345,1,0,0,12267.61774,-3.18265784
20,Canada,1980,Trudeau,0,0,619262,13.33628368,2.037477493,2.827868938,0,1,0,1,0,0,0,0,605825.0625,2.05826E+11,205826,223458.9688,209203.9688,3.288995743,397025,-0.437345922,5.671363354,0.456948131,10,1,0,2.827868938,1,0,0,12909.48584,5.232214692
20,Canada,1981,Trudeau,0,0,635159.75,13.36163139,2.567207813,3,0,1,0,1,0,0,0,0,625821.75,2.09299E+11,209298,227228.4063,213144.4063,1.883538604,442450,11.44134521,-12.64092445,0.418080479,10,0,1,3,0,0,0,12754.66,-1.199318407
20,Canada,1982,Trudeau,0,0,609934.0625,13.32110596,-3.971552849,3,0,1,0,1,0,0,0,0,610849,2.11773E+11,211773,229915.4375,214606.4375,0.685934603,524074,18.44818687,-9.75037384,0.421406686,10,0,1,3,0,0,0,13864.19105,8.699024973
20,Canada,1983,Trudeau,0,0,633422.25,13.35889244,3.85093689,3,0,1,0,1,0,0,0,0,632219.75,2.14071E+11,214070,232409.2188,215724.2188,0.520851672,507762,-3.112537622,12.10071468,0.420341223,10,0,1,3,0,0,0,15110.6057,8.990172184
20,Canada,1984,Trudeau,0,0,674863.5625,13.42226601,6.542444229,2.426229477,0,1,0,1,0,0,0,0,676009.625,2.18906E+11,218905,237658.4375,219880.4375,1.926635265,527381,3.863818169,2.686975956,0.406297565,10,0,1,2.426229477,0,0,0,16100.58813,6.551573403
20,Canada,1985,Mulroney,1,0,712629,13.47671604,5.596005917,1,0,1,0,1,1,0,1,1,693116.6875,2.27619E+11,227619,247118.9531,228814.9531,4.063351631,568003,7.702590942,-4.743877888,0.38450408,10,0,1,1,0,1,0,16576.84553,2.958012486
20,Canada,1986,Mulroney,1,0,726674.8125,13.49623394,1.970982552,1,0,1,0,1,1,0,1,1,706454.3125,2.31331E+11,231331,251148.9531,232502.9531,1.611782789,607188,6.898731232,-5.030287266,0.37555638,10,0,1,1,0,1,0,16886.19693,1.866165677
20,Canada,1987,Mulroney,1,0,769157.75,13.55305099,5.846214294,1,0,1,0,1,1,0,1,1,757304.5,2.34639E+11,234639,254740.3594,235687.3594,1.369619727,599976,-1.187770486,3.370544434,0.372489423,10,0,1,1,0,1,0,17254.96511,2.183843851
20,Canada,1988,Mulroney,1,0,817613.5625,13.61414528,6.299853325,1.065573812,0,1,0,1,1,0,1,1,797995.4375,2.41492E+11,241491,262179.375,242827.375,3.029443502,586731,-2.207588196,3.776894808,0.36758101,10,0,1,1.065573812,1,1,0,17525.79596,1.569582156
20,Canada,1989,Mulroney,1,0,847498.75,13.65004444,3.655171394,2,0,1,0,1,1,0,1,1,828115.1875,2.47434E+11,247434,268631.5,249377.5,2.697440863,580705,-1.027046442,0.520638824,0.425799429,10,0,1,2,1,1,0,17437.16463,-0.505719282
20,Canada,1990,Mulroney,1,0,845299.625,13.64744663,-0.259482861,2,0,1,0,1,1,0,1,1,834830.0625,2.55541E+11,255540,277431.9375,258195.9375,3.536180019,554742,-4.470944881,4.377457619,0.443261772,10,1,0,2,1,1,0,17420.76322,-0.094060091
20,Canada,1991,Mulroney,1,0,824521.25,13.62255859,-2.458107471,2,1,1,0,1,1,0,1,1,812978.75,2.61561E+11,261561,283968.75,266202.75,3.101060629,487221,-12.17160416,4.529682636,0.444292098,10,1,0,2,2,1,0,16088.95875,-7.644926071
20,Canada,1992,Mulroney,1,0,831972.5,13.6315546,0.903701782,2,0,1,0,1,1,0,1,1,821074.3125,2.63689E+11,263689,286279.0313,268710.0313,0.94186902,514822,5.664985657,-6.773845196,0.441060722,10,1,0,2,1,1,0,15911.28944,-1.104293376
20,Canada,1993,Mulroney,1,0,857152.375,13.66137123,3.026533127,2.156164408,0,1,0,1,1,0,1,1,840573.8125,2.63161E+11,263160,285704.7188,268179.7188,-0.197354928,487764,-5.255797386,5.005356312,0.4375754,10,0,1,2.156164408,1,1,0,15871.28896,-0.251396855
20,Canada,1994,Chretien,0,0,905895.9375,13.71667957,5.686688423,3,0,1,0,1,0,0,0,0,882612.8125,2.60171E+11,260171,282459.6563,265188.6563,-1.115320206,460072,-5.677335739,4.227977753,0.419512063,10,0,1,3,2,0,0,15640.73837,-1.452626785
20,Canada,1995,Chretien,0,0,947797.0625,13.76189613,4.625380039,3,0,1,0,1,0,0,0,0,930239.9375,2.5759E+11,257589,279656.4688,263378.4688,-0.682603657,433220,-5.836477757,0.086955547,0.417724401,10,0,1,3,1,0,0,14741.72009,-5.747927324
20,Canada,1996,Chretien,0,0,970836.4375,13.78591347,2.430832386,3,0,1,0,1,0,0,0,0,948945,2.52675E+11,252674,274320.4063,259372.4063,-1.521028876,409656,-5.439268589,-2.731268406,0.442249924,10,1,0,3,0,0,0,13537.43361,-8.169239939
20,Canada,1997,Chretien,0,0,1015665.313,13.83105469,4.617547989,3,0,1,0,1,0,0,0,0,982964.5,2.51172E+11,251171,272688.625,258913.625,-0.176881284,407537,-0.517263293,-7.329940319,0.441791296,10,1,0,3,1,0,0,12474.94564,-7.848518434
20,Canada,1998,Chretien,0,0,1040499.938,13.85521221,2.445161343,3,0,1,0,1,0,0,0,0,994437.625,2.56001E+11,256000,277931.3438,263680.3438,1.841045976,398332,-2.258690596,5.714225769,0.480330974,10,1,0,3,1,0,0,12906.31026,3.457847713
20,Canada,1999,Chretien,0,0,1100127.375,13.91093636,5.730652809,3,0,1,0,1,0,0,0,0,1055507.875,2.61542E+11,261542,283948.125,269082.125,2.048609734,399314,0.246528015,4.068958282,0.480249375,10,1,0,3,2,0,0,13463.47236,4.316974344
20,Canada,2000,Chretien,0,0,1167052,13.96999168,6.083357334,3,0,1,0,1,0,0,0,0,1127564.75,2.70531E+11,270531,293707.1875,279084.1875,3.717103958,414768,3.870137215,-5.504739761,0.480503947,10,1,0,3,2,0,0,13242.95048,-1.637927265
20,Canada,2001,Chretien,0,0,1166188.25,13.96925068,-0.074011087,3,1,1,0,1,0,0,0,0,1119307.875,2.79742E+11,279742,303707.2813,288696.2813,3.444155693,418135,0.811779141,1.841575265,0.447699457,10,1,0,3,2,0,0,13594.03839,2.651130629
20,Canada,2002,Chretien,0,0,1173454,13.97546196,0.623035431,3,0,1,0,1,0,0,0,0,1127791.375,2.86072E+11,286071,310578.5,295491.5,2.353760481,469486,12.28096199,-11.77466679,0.438676357,10,0,1,3,0,0,0,13663.00595,0.507336816
20,Canada,2003,Chretien,0,0,1211093.625,14.0070343,3.207588196,3,0,1,0,1,0,0,0,0,1184269.375,2.94307E+11,294307,319520.0625,304156.0625,2.932254314,534351,13.81617355,-11.98015594,0.436540425,10,0,1,3,0,0,0,13914.55741,1.841113552
20,Canada,2004,Paul Martin,1,0,1260985.5,14.04740429,4.119575024,3,0,1,0,1,1,0,1,1,1235662.5,2.99828E+11,299827,325512.9688,309566.9688,1.778990149,582400,8.99202919,-5.203953266,0.435858905,10,0,1,3,0,1,0,14441.20793,3.784888765
20,Canada,2005,Paul Martin,1,0,1311424.25,14.08662415,3.999948502,3,0,NA,NA,1,1,0,1,1,1323180.75,3.03016E+11,303016,328975.1563,312328.1563,0.891951561,610176,4.769230843,-0.37314415,0.459672987,10,1,0,3,2,1,0,15076.33584,4.398024817
20,Canada,2006,Stephen Harper,0,0,1343928,14.11110687,2.478504181,2.101369858,0,NA,NA,1,0,0,0,0,1342065.875,3.11354E+11,311353,338026.375,320605.375,2.650167227,619653,1.553158402,3.096328259,0.462224245,10,1,0,2.101369858,1,0,0,15777.07494,4.64794037
20,Canada,2007,Stephen Harper,0,0,1376869.875,14.13532352,2.451169491,2,0,NA,NA,1,0,0,0,0,1384390.875,3.18751E+11,318751,346058.1563,327064.1563,2.014558077,635921,2.625340223,6.403991699,0.482585043,10,1,0,2,0,0,0,17201.10095,9.025919064
20,Canada,2008,Stephen Harper,0,0,1404807.25,14.15541077,2.029049397,2,0,NA,NA,1,0,0,0,0,1456290.5,3.30738E+11,330737,359071,338602,3.527700424,682967,7.398088932,0.367521286,0.464025527,10,1,0,2,0,0,0,18537.20385,7.767542938
20,Canada,2009,Stephen Harper,0,0,1310933.75,14.08625031,-6.68230629,2,0,NA,NA,1,0,0,0,0,1304883.375,3.39656E+11,339655,368753,347349,2.583268881,737747,8.020885468,-3.453002453,0.444820046,10,1,0,2,0,0,0,19383.84218,4.567238609
20,Canada,2010,Stephen Harper,0,0,1371810.5,14.13164234,4.643774033,2,0,NA,NA,1,0,0,0,0,1387123.625,3.47302E+11,347302,377055.125,357723.125,2.986657619,757992,2.744165659,-12.42459869,0.446339995,10,1,0,2,0,0,0,17507.65569,-9.679125951
20,Canada,2011,Stephen Harper,0,0,1423920.375,14.16892433,3.798615932,2,0,NA,NA,1,0,0,0,0,1455815.5,3.51854E+11,351854,381997.0938,362012.0938,1.198963284,748646,-1.232994556,4.610813618,0.487961859,10,1,0,2,NA,0,0,18099.31985,3.379459653
20,Canada,2012,Stephen Harper,0,0,1447882,14.18561268,1.682794094,2,0,NA,NA,1,0,0,0,0,1470333.375,3.54307E+11,354307,384660.2188,365656.2188,1.006630778,706082,-5.685464382,0.77678299,0.445369095,10,1,0,2,NA,0,0,17210.70549,-4.909656043
20,Canada,2013,Stephen Harper,0,0,1478438.625,14.20649719,2.110433578,2,0,NA,NA,1,0,0,0,0,1493623.5,3.55393E+11,355393,385839.25,368272.25,0.715434611,650081,-7.931231976,0.3696661,0.445369095,10,1,0,2,NA,0,0,15909.30503,-7.561575324
20,Canada,2014,Stephen Harper,0,0,1507209,14.22577,1.945996284,2,0,NA,NA,1,0,0,0,0,1543374.375,3.56537E+11,356537,387081.2813,369227.2813,0.259327501,609914,-6.178768635,7.812513828,0.445369095,10,1,0,2,NA,0,0,16168.81184,1.631163701
200,UK,1949,Atlee,0,0,NA,NA,NA,4,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,130994,NA,NA,0.355641812,10,0,1,4,0,0,0,NA,NA
200,UK,1950,Atlee,0,0,464160.0313,13.04798508,NA,4,1,1,0,1,0,0,0,0,473717.7188,NA,NA,NA,NA,NA,140780,7.470571041,NA,0.357627422,10,0,1,4,4,0,0,30751.40643,NA
200,UK,1951,Atlee,0,0,470908.4375,13.06241894,1.453900337,3.638356209,1,1,0,1,0,0,0,0,489407.4063,NA,NA,NA,NA,NA,301216,113.9622116,-96.2202301,0.375177741,10,0,1,3.638356209,6,0,0,36207.39402,17.7422376
200,UK,1952,Winston Churchill,0,0,476519.6875,13.07426453,1.191580296,2,1,0,0,1,0,0,0,0,486976.5938,NA,NA,NA,NA,NA,424311,40.86602402,-12.942173,0.371830553,10,0,1,2,3,0,0,46317.1842,27.92189399
200,UK,1953,Winston Churchill,0,0,505250.2188,13.13280869,6.029248238,2,1,0,0,1,0,0,0,0,511951.0313,NA,NA,NA,NA,NA,436863,2.958207607,8.142061234,0.371851057,10,0,1,2,4,0,0,51458.70279,11.10067177
200,UK,1954,Winston Churchill,0,0,524218.1875,13.16966343,3.754174709,2,0,0,0,1,0,0,0,0,531635.3125,NA,NA,NA,NA,NA,376933,-13.71825981,8.654945374,0.371854484,10,0,1,2,1,0,0,48853.81244,-5.062098741
